run,lb,inst_lumi_ub_s,collbunches,mu
507671,658,21871.2,2448,63.56114700215347
507671,659,21840.1,2448,63.470765510887915
507671,660,21868.7,2448,63.553881608964915
507671,661,21970.3,2448,63.84914718814752
507671,662,21917.9,2448,63.696864546915556
507671,663,21930.3,2448,63.732900897130754
507671,664,22020.8,2448,63.9959081305562
507671,665,21959.0,2448,63.81630761093529
507671,666,21918.9,2448,63.69977070419097
507671,667,21882.5,2448,63.593986579365705
507671,668,21883.9,2448,63.59805519955129
507671,669,21905.7,2448,63.66140942815543
507671,670,21960.1,2448,63.81950438393824
507671,671,21938.4,2448,63.75644077106165
507671,672,21939.4,2448,63.759346928337074
507671,673,21926.5,2448,63.72185749948416
507671,674,21896.0,2448,63.633219702583865
507671,675,21845.1,2448,63.485296297265016
507671,676,21633.5,2448,62.87035341778627
507671,677,21783.3,2448,63.3056957776441
507671,678,21746.4,2448,63.19845857418112
507671,679,21686.1,2448,63.023217290473326
507671,680,21659.3,2448,62.94533227549208
507671,681,21647.8,2448,62.91191146682476
507671,682,21630.8,2448,62.86250679314263
507671,683,21639.9,2448,62.88895282434895
507671,684,21658.2,2448,62.94213550248912
507671,685,21542.2,2448,62.60502125854047
507671,686,21532.8,2448,62.57770338015152
507671,687,21495.2,2448,62.46843186659576
507671,688,21486.2,2448,62.44227645111698
507671,689,21479.9,2448,62.42396766028184
507671,690,21489.9,2448,62.45302923303604
507671,691,21454.2,2448,62.34927941830356
507671,692,21445.4,2448,62.32370523427988
507671,693,21415.6,2448,62.23710174747236
507671,694,21396.5,2448,62.18159414351186
507671,695,21330.6,2448,61.99007837906171
507671,696,21337.7,2448,62.0107120957172
507671,697,21293.4,2448,61.881969328416126
507671,698,21270.6,2448,61.815708942536546
507671,699,21229.5,2448,61.69626587851682
507671,700,21216.2,2448,61.65761398675374
507671,701,21188.8,2448,61.577985277407244
507671,702,21176.3,2448,61.54165831146449
507671,703,21164.4,2448,61.507075039887006
507671,704,21142.7,2448,61.44401142701041
507671,705,21129.1,2448,61.40448768806469
507671,706,21078.8,2448,61.258307977111095
507671,707,21053.4,2448,61.18449158231545
507671,708,21022.9,2448,61.09585378541516
507671,709,20985.3,2448,60.98658227185939
507671,710,20945.1,2448,60.869754749387525
507671,711,20918.2,2448,60.791579118678754
507671,712,20895.8,2448,60.72648119570934
507671,713,20710.2,2448,60.1870984053915
507671,714,20612.6,2448,59.90345745531056
507671,715,20573.7,2448,59.790407937296756
507671,716,20551.7,2448,59.72647247723752
507671,717,20528.3,2448,59.6584683969927
507671,718,20499.9,2448,59.5759335303708
507671,719,20450.7,2448,59.43295059242016
507671,720,20443.5,2448,59.41202626003714
507671,721,20450.0,2448,59.43091628232737
507671,722,20415.0,2448,59.32920077768769
507671,723,20376.1,2448,59.216151259673865
507671,724,20356.0,2448,59.157737498437946
507671,725,20326.2,2448,59.07113401163044
507671,726,20310.8,2448,59.02637918958898
507671,727,20273.4,2448,58.917688907488305
507671,728,20223.7,2448,58.77325289089995
507671,729,20213.6,2448,58.743900702418216
507671,730,20186.4,2448,58.664853224526816
507671,731,20151.0,2448,58.56197525697696
507671,732,20122.5,2448,58.4791497746275
507671,733,20099.1,2448,58.41114569438269
507671,734,20064.7,2448,58.31117388410827
507671,735,20033.2,2448,58.219629929932545
507671,736,19997.4,2448,58.11558949947254
507671,737,19974.6,2448,58.04932911359297
507671,738,19922.2,2448,57.89704647236099
507671,739,19868.1,2448,57.73982336376079
507671,740,19869.3,2448,57.743310752491304
507671,741,19843.5,2448,57.66833189478548
507671,742,19837.6,2448,57.6511855668605
507671,743,19846.4,2448,57.67675975088421
507671,744,19820.4,2448,57.6011996617233
507671,745,19798.4,2448,57.537264201664065
507671,746,19757.8,2448,57.419274216282034
507671,747,19840.0,2448,57.658160344321516
507671,748,19823.5,2448,57.61020874927709
507671,749,19794.9,2448,57.52709265120011
507671,750,19764.3,2448,57.43816423857226
507671,751,19750.2,2448,57.39718742098885
507671,752,19726.0,2448,57.3268584149237
507671,753,19743.5,2448,57.37771616724354
507671,754,19733.8,2448,57.34952644167197
507671,755,19698.9,2448,57.24810155275984
507671,756,19679.5,2448,57.1917221016167
507671,757,19726.2,2448,57.32743964637879
507671,758,19731.0,2448,57.34138920130081
507671,759,19670.3,2448,57.164985454682835
507671,760,19665.6,2448,57.15132651548836
507671,761,19668.7,2448,57.160335603042164
507671,762,19642.4,2448,57.083903666698646
507671,763,19649.7,2448,57.10511861480919
507671,764,19735.8,2448,57.3553387562228
507671,765,19711.0,2448,57.28326605579241
507671,766,19685.0,2448,57.2077059666315
507671,767,19656.6,2448,57.12517110000958
507671,768,19648.6,2448,57.101921841806224
507671,769,19597.8,2448,56.954289052214925
507671,770,19587.6,2448,56.924646248005644
507671,771,19570.7,2448,56.87553219005107
507671,772,19639.1,2448,57.07431334768975
507671,773,19581.2,2448,56.906046841442965
507671,774,19554.9,2448,56.82961490509943
507671,775,19557.8,2448,56.83804276119815
507671,776,19540.9,2448,56.78892870324356
507671,777,19526.2,2448,56.7462081912949
507671,778,19501.1,2448,56.67326364368186
507671,779,19594.0,2448,56.94324565456834
507671,780,19555.4,2448,56.83106798373715
507671,781,19526.9,2448,56.74824250138769
507671,782,19486.0,2448,56.62938066882303
507671,783,11318.2,2448,32.89246927465221
507671,784,0.44488,0,0.0
507671,785,0.390675,0,0.0
507671,786,0.352431,0,0.0
507671,787,0.323878,0,0.0
507671,788,0.306756,0,0.0
507671,789,0.0,0,0.0
507671,790,0.0,0,0.0
507733,1,0.333603,108,0.021975396472506296
507733,2,0.33417,252,0.009434034173918568
507733,3,0.334652,396,0.006012135584389919
507733,4,0.334904,396,0.00601666284903279
507733,5,0.334274,540,0.00440391943744545
507733,6,0.333795,540,0.004397608813793785
507733,7,0.335566,540,0.004420940994351399
507733,8,0.335436,648,0.0036826902491642376
507733,9,0.334959,648,0.0036774533537539318
507733,10,0.336969,648,0.0036995207746652833
507733,11,0.335284,756,0.0031551612592075028
507733,12,0.335086,756,0.0031532979972286332
507733,13,0.335602,756,0.003158153770870534
507733,14,0.336332,900,0.0026586196334173213
507733,15,0.336751,900,0.0026619317227409714
507733,16,0.336883,1044,0.0022956682322837394
507733,17,0.337043,1044,0.0022967585423236208
507733,18,0.336443,1044,0.0022926698796740656
507733,19,0.336766,1044,0.0022948709430670763
507733,20,0.336651,1044,0.002294087282725911
507733,21,0.336749,1044,0.002294755097625339
507733,22,0.336788,1044,0.0022950208606975597
507733,23,0.33613,1044,0.002290536960658547
507733,24,0.336584,1044,0.002293630715396711
507733,25,0.336778,1044,0.0022949527163200673
507733,26,0.337028,1188,0.0020182737408170935
507733,27,0.337846,1296,0.0018545745983125559
507733,28,0.337893,1296,0.0018548326004973405
507733,29,0.337809,1404,0.0017117275294242836
507733,30,0.338314,1404,0.0017142864381637169
507733,31,0.338946,1548,0.001557722467522172
507733,32,0.340144,1548,0.0015632282162729805
507733,33,0.339686,1692,0.0014282617859053721
507733,34,0.339919,1836,0.0013171440998710636
507733,35,0.34046,1908,0.0012694577510806108
507733,36,0.340689,1908,0.0012703116129880229
507733,37,0.340884,2016,0.0012029473416756654
507733,38,0.342228,2160,0.0011271775109925398
507733,39,0.342949,2304,0.001058955214663307
507733,40,0.344335,2304,0.0010632348945210216
507733,41,0.344248,2448,0.0010004388297485884
507733,42,0.344,2448,0.0009997181027442841
507733,43,0.344727,2448,0.0010018308790835143
507733,44,0.344567,2448,0.001001365893919447
507733,45,0.344823,2448,0.0010021098701819544
507733,46,0.345298,2448,0.0010034902948877788
507733,47,0.34591,2448,0.0010052688631403354
507733,48,0.250508,2448,0.0007280156467507709
507733,49,0.252319,2448,0.0007332786975765556
507733,50,0.256553,2448,0.0007455833674806813
507733,51,0.259435,2448,0.0007539589127484402
507733,52,0.259182,2448,0.0007532236549577591
507733,53,0.261673,2448,0.0007604628927308287
507733,54,0.263037,2448,0.000764426891254501
507733,55,0.269002,2448,0.0007817621194023778
507733,56,0.274534,2448,0.0007978389814499981
507733,57,0.280482,2448,0.0008151248049241929
507733,58,0.289504,2448,0.000841344155863027
507733,59,0.294794,2448,0.0008567177278499958
507733,60,0.299686,2448,0.0008709346492413477
507733,61,0.305004,2448,0.0008863895936320282
507733,62,0.308577,2448,0.0008967732935771018
507733,63,0.313898,2448,0.0009122369564396086
507733,64,0.320216,2448,0.0009305980581057086
507733,65,0.317326,2448,0.0009221992635797463
507733,66,0.323941,2448,0.0009414234939566458
507733,67,0.33184,2448,0.000964379230275184
507733,68,0.340335,2448,0.000989067036329872
507733,69,0.348763,2448,0.001013560129847107
507733,70,0.355475,2448,0.0010330662574797222
507733,71,0.364761,2448,0.0010600528339392672
507733,72,0.376335,2448,0.0010936886982449716
507733,73,0.388791,2448,0.001129887793267596
507733,74,0.400949,2448,0.0011652208534221455
507733,75,0.404481,2448,0.001175485400918927
507733,76,0.405016,2448,0.0011770401950612765
507733,77,0.403739,2448,0.0011733290322205657
507733,78,0.404763,2448,0.001176304937270595
507733,79,0.405007,2448,0.0011770140396457974
507733,80,0.405571,2448,0.0011786531123491341
507733,81,0.406889,2448,0.001182483427638137
507733,82,0.416281,2448,0.0012097780567688764
507733,83,0.4246,2448,0.0012339543791430904
507733,84,0.446833,2448,0.0012985669738474906
507733,85,0.453107,2448,0.001316800204593472
507733,86,0.456341,2448,0.0013261987172221786
507733,87,0.460475,2448,0.0013382127713987627
507733,88,0.456712,2448,0.0013272769015713593
507733,89,0.45219,2448,0.0013141352583719125
507733,90,0.448665,2448,0.001303891053976059
507733,91,0.447556,2448,0.001300668125557619
507733,92,0.448683,2448,0.0013039433648070165
507733,93,2178.05,2448,6.329755853727293
507733,94,16923.6,2448,49.182643266288274
507733,95,15729.5,2448,45.712400863709945
507733,96,14008.7,2448,40.71148542416819
507733,97,15448.3,2448,44.895189437862
507733,98,16400.0,2448,47.660979316878674
507733,99,17877.7,2448,51.955407922765964
507733,100,17848.0,2448,51.86909505168601
507733,101,17832.8,2448,51.824921461099635
507733,102,17812.0,2448,51.764473389770906
507733,103,17797.3,2448,51.72175287782224
507733,104,17785.9,2448,51.68862268488247
507733,105,17776.1,2448,51.66014234358335
507733,106,17767.8,2448,51.63602123819736
507733,107,17758.2,2448,51.60812212835335
507733,108,17749.8,2448,51.58371040723982
507733,109,17766.0,2448,51.63079015510161
507733,110,18000.5,2448,52.31228403618747
507733,111,18366.8,2448,53.3768094461736
507733,112,18544.9,2448,53.89439605692582
507733,113,18779.2,2448,54.575308706556584
507733,114,19304.9,2448,56.10307558624458
507733,115,19539.3,2448,56.78427885160289
507733,116,19689.6,2448,57.22107429009843
507733,117,19936.2,2448,57.93773267421686
507733,118,19800.6,2448,57.54365774766999
507733,119,18923.1,2448,54.99350473848943
507733,120,16691.7,2448,48.50870539411852
507733,121,16319.9,2448,47.42819611911757
507733,122,16299.9,2448,47.37007297360918
507733,123,16257.2,2448,47.24598005794878
507733,124,16201.3,2448,47.08352586625283
507733,125,16167.3,2448,46.98471651888857
507733,126,17268.0,2448,50.183523831942736
507733,127,20780.5,2448,60.39140126185349
507733,128,22007.7,2448,63.957837470248215
507733,129,21956.4,2448,63.80875160201921
507733,130,21951.0,2448,63.79305835273193
507733,131,21839.1,2448,63.46785935361249
507733,132,21770.7,2448,63.26907819597382
507733,133,21746.9,2448,63.19991165281883
507733,134,21651.2,2448,62.921792401561184
507733,135,21696.2,2448,63.052569478955064
507733,136,21696.7,2448,63.05402255759277
507733,137,21629.2,2448,62.85785694150196
507733,138,21610.0,2448,62.80205872181391
507733,139,21655.2,2448,62.933417030662866
507733,140,21499.2,2448,62.48005649569744
507733,141,21349.2,2448,62.04413290438452
507733,142,21224.2,2448,61.68086324495709
507733,143,21114.8,2448,61.362929639026206
507733,144,21064.2,2448,61.21587808088998
507733,145,21088.2,2448,61.28562585550005
507733,146,21190.1,2448,61.58176328186528
507733,147,21035.8,2448,61.13334321426806
507733,148,21222.6,2448,61.67621339331642
507733,149,21190.4,2448,61.582635129047915
507733,150,21169.5,2448,61.52189644199165
507733,151,21068.0,2448,61.226921478536575
507733,152,21314.1,2448,61.9421267840173
507733,153,21596.0,2448,62.76137251995804
507733,154,21507.5,2448,62.50417760108341
507733,155,21554.3,2448,62.640185761573036
507733,156,22073.3,2448,64.14848138751573
507733,157,22074.8,2448,64.15284062342886
507733,158,22040.2,2448,64.05228758169936
507733,159,21917.3,2448,63.695120852550296
507733,160,21892.0,2448,63.62159507348219
507733,161,21876.3,2448,63.5759684042581
507733,162,21825.3,2448,63.42775438321171
507733,163,21787.6,2448,63.31819225392839
507733,164,21779.0,2448,63.29319930135979
507733,165,21809.9,2448,63.38299956117026
507733,166,21836.5,2448,63.460303344696406
507733,167,21726.3,2448,63.14004481294518
507733,168,21634.9,2448,62.87442203797186
507733,169,21617.9,2448,62.82501736428973
507733,170,21544.0,2448,62.610252341636226
507733,171,21554.7,2448,62.64134822448321
507733,172,21461.0,2448,62.36904128777641
507733,173,21443.6,2448,62.31847415118411
507733,174,21336.9,2448,62.008387169896864
507733,175,21341.5,2448,62.02175549336379
507733,176,21730.1,2448,63.15108821059178
507733,177,21849.0,2448,63.49663031063915
507733,178,21816.3,2448,63.40159896773293
507733,179,21755.4,2448,63.2246139896599
507733,180,21689.2,2448,63.032226378027126
507733,181,21748.9,2448,63.20572396736967
507733,182,21843.7,2448,63.48122767707944
507733,183,21781.1,2448,63.29930223163817
507733,184,21743.9,2448,63.19119318099257
507733,185,21743.9,2448,63.19119318099257
507733,186,21668.5,2448,62.972068922425954
507733,187,21721.1,2448,63.124932795113004
507733,188,21698.5,2448,63.059253640688524
507733,189,21770.0,2448,63.267043885881016
507733,190,21948.7,2448,63.78637419099848
507733,191,21881.0,2448,63.58962734345257
507733,192,22045.4,2448,64.06739959953153
507733,193,21952.8,2448,63.79828943582769
507733,194,21929.2,2448,63.7297041241278
507733,195,21919.8,2448,63.70238624573885
507733,196,21890.9,2448,63.618398300479235
507733,197,21908.4,2448,63.669256052799064
507733,198,22082.3,2448,64.1746368029945
507733,199,21960.2,2448,63.819794999665795
507733,200,21921.6,2448,63.707617328834594
507733,201,21958.0,2448,63.81340145365986
507733,202,22111.4,2448,64.25920597970921
507733,203,22051.4,2448,64.08483654318404
507733,204,22052.6,2448,64.08832393191454
507733,205,22106.4,2448,64.24467519333211
507733,206,21927.2,2448,63.72389180957695
507733,207,21938.5,2448,63.75673138678919
507733,208,21913.5,2448,63.68407745490371
507733,209,21920.4,2448,63.704129940104096
507733,210,22043.4,2448,64.0615872849807
507733,211,21994.2,2448,63.918604347030055
507733,212,21946.4,2448,63.779690029265005
507733,213,21894.1,2448,63.62769800376056
507733,214,21877.9,2448,63.58061825589877
507733,215,22012.6,2448,63.97207764089777
507733,216,22136.0,2448,64.33069744868453
507733,217,22191.5,2448,64.4919891774703
507733,218,22231.8,2448,64.6091073156697
507733,219,21984.8,2448,63.89128646864111
507733,220,21861.0,2448,63.53150419794419
507733,221,21923.9,2448,63.71430149056807
507733,222,21980.9,2448,63.87995245526698
507733,223,21937.6,2448,63.754115845241316
507733,224,21875.3,2448,63.57306224698268
507733,225,21947.8,2448,63.78375864945059
507733,226,21956.5,2448,63.80904221774673
507733,227,21872.9,2448,63.566087469521676
507733,228,21836.4,2448,63.46001272896886
507733,229,22003.8,2448,63.94650345687407
507733,230,22158.2,2448,64.39521414019885
507733,231,22055.1,2448,64.09558932510309
507733,232,22054.9,2448,64.09500809364802
507733,233,22240.9,2448,64.63555334687602
507733,234,22168.7,2448,64.42572879159074
507733,235,22083.1,2448,64.17696172881483
507733,236,22024.1,2448,64.00549844956508
507733,237,22150.9,2448,64.37399919208828
507733,238,22137.8,2448,64.33592853178028
507733,239,22081.7,2448,64.17289310862925
507733,240,22079.8,2448,64.16737140980595
507733,241,22030.2,2448,64.02322600894516
507733,242,22054.4,2448,64.0935550150103
507733,243,21973.2,2448,63.85757504424625
507733,244,21898.0,2448,63.6390320171347
507733,245,21958.6,2448,63.81514514802511
507733,246,21941.9,2448,63.76661232152561
507733,247,21896.1,2448,63.633510318311394
507733,248,22006.4,2448,63.95405946579018
507733,249,22044.7,2448,64.06536528943874
507733,250,22089.4,2448,64.19527051964998
507733,251,22092.5,2448,64.20427960720379
507733,252,22072.0,2448,64.14470338305769
507733,253,22022.1,2448,63.999686135014244
507733,254,21983.7,2448,63.88808969563816
507733,255,21929.4,2448,63.73028535558287
507733,256,21916.5,2448,63.692795926729964
507733,257,22103.0,2448,64.2347942585957
507733,258,22049.2,2448,64.07844299717812
507733,259,22079.2,2448,64.1656277154407
507733,260,22009.2,2448,63.96219670616134
507733,261,22009.1,2448,63.9619060904338
507733,262,21971.9,2448,63.853797039788205
507733,263,21896.7,2448,63.63525401267666
507733,264,22146.0,2448,64.35975902143872
507733,265,22011.0,2448,63.9674277892571
507733,266,21779.5,2448,63.2946523799975
507733,267,21570.9,2448,62.68842797234502
507733,268,21855.3,2448,63.51493910147429
507733,269,21912.9,2448,63.682333760538455
507733,270,21887.7,2448,63.60909859719789
507733,271,21869.7,2448,63.55678776624034
507733,272,22007.0,2448,63.95580316015542
507733,273,22121.0,2448,64.28710508955324
507733,274,22103.5,2448,64.2362473372334
507733,275,21995.9,2448,63.92354481439828
507733,276,22042.1,2448,64.05780928052263
507733,277,22002.5,2448,63.942725452416035
507733,278,21967.3,2448,63.84042871632126
507733,279,21980.3,2448,63.87820876090172
507733,280,21873.7,2448,63.56841239534201
507733,281,21889.3,2448,63.61374844883856
507733,282,22027.1,2448,64.01421692139134
507733,283,22111.2,2448,64.25862474825412
507733,284,22049.1,2448,64.07815238145058
507733,285,22069.1,2448,64.13627552695897
507733,286,21966.4,2448,63.837813174773395
507733,287,21900.7,2448,63.646878641778336
507733,288,21858.8,2448,63.52511065193826
507733,289,22112.8,2448,64.2632745998948
507733,290,22136.7,2448,64.33273175877733
507733,291,22062.5,2448,64.1170948889412
507733,292,21990.7,2448,63.90843279656608
507733,293,21976.3,2448,63.86658413180004
507733,294,21984.3,2448,63.88983339000339
507733,295,21981.5,2448,63.881696149632226
507733,296,21943.9,2448,63.772424636076465
507733,297,21876.3,2448,63.5759684042581
507733,298,21961.8,2448,63.82444485130646
507733,299,21972.0,2448,63.85408765551574
507733,300,22069.2,2448,64.13656614268652
507733,301,22263.7,2448,64.7018137327556
507733,302,21979.4,2448,63.87559321935385
507733,303,21953.9,2448,63.80148620883065
507733,304,22151.1,2448,64.37458042354336
507733,305,21876.9,2448,63.577712098623365
507733,306,22021.1,2448,63.996779977738825
507733,307,22015.5,2448,63.980505496996486
507733,308,22022.7,2448,64.0014298293795
507733,309,21992.6,2448,63.91395449538938
507733,310,21961.1,2448,63.822410541213664
507733,311,21934.9,2448,63.74626922059769
507733,312,21886.2,2448,63.604739361284764
507733,313,21884.2,2448,63.59892704673391
507733,314,21988.5,2448,63.90203925056015
507733,315,22048.1,2448,64.07524622417515
507733,316,22017.1,2448,63.98515534863716
507733,317,21965.9,2448,63.836360096135685
507733,318,22002.2,2448,63.94185360523342
507733,319,21909.4,2448,63.6721622100745
507733,320,21875.2,2448,63.572771631255144
507733,321,21901.2,2448,63.648331720416046
507733,322,21904.8,2448,63.65879388660755
507733,323,21924.8,2448,63.71691703211594
507733,324,22067.8,2448,64.13249752250091
507733,325,22034.4,2448,64.03543186950192
507733,326,22132.3,2448,64.31994466676548
507733,327,22009.6,2448,63.96335916907151
507733,328,21951.0,2448,63.79305835273193
507733,329,21897.8,2448,63.638450785679616
507733,330,22081.1,2448,64.17114941426401
507733,331,22050.3,2448,64.08163977018108
507733,332,22021.6,2448,63.99823305637654
507733,333,21956.7,2448,63.80962344920182
507733,334,21972.9,2448,63.85670319706363
507733,335,21952.2,2448,63.79654574146244
507733,336,21935.4,2448,63.74772229923539
507733,337,21992.8,2448,63.91453572684446
507733,338,22100.4,2448,64.2272382496796
507733,339,22002.8,2448,63.94359729959866
507733,340,22028.7,2448,64.01886677303202
507733,341,22007.2,2448,63.956384391610506
507733,342,21909.7,2448,63.67303405725711
507733,343,21914.6,2448,63.68727422790666
507733,344,21561.8,2448,62.661981941138684
507733,345,21934.3,2448,63.74452552623243
507733,346,21905.5,2448,63.66082819670035
507733,347,21876.3,2448,63.5759684042581
507733,348,22037.9,2448,64.04560341996589
507733,349,22045.3,2448,64.06710898380399
507733,350,22024.1,2448,64.00549844956508
507733,351,21993.3,2448,63.915988805482165
507733,352,21932.8,2448,63.7401662903193
507733,353,21857.4,2448,63.521042031752685
507733,354,21882.5,2448,63.593986579365705
507733,355,21960.9,2448,63.82182930975859
507733,356,22052.2,2448,64.08716146900439
507733,357,21932.5,2448,63.73929444313667
507733,358,21927.6,2448,63.72505427248711
507733,359,21892.5,2448,63.623048152119885
507733,360,21925.4,2448,63.7186607264812
507733,361,22030.7,2448,64.02467908758287
507733,362,21994.7,2448,63.92005742566777
507733,363,22039.6,2448,64.0505438873341
507733,364,21912.1,2448,63.680008834718116
507733,365,21945.4,2448,63.77678387198959
507733,366,22028.0,2448,64.01683246293923
507733,367,21956.9,2448,63.81020468065691
507733,368,21901.2,2448,63.648331720416046
507733,369,22044.6,2448,64.0650746737112
507733,370,22112.7,2448,64.26298398416725
507733,371,22151.9,2448,64.3769053493637
507733,372,21980.9,2448,63.87995245526698
507733,373,22035.4,2448,64.03833802677734
507733,374,21992.5,2448,63.91366387966184
507733,375,21971.7,2448,63.853215808333125
507733,376,21927.1,2448,63.72360119384941
507733,377,21941.8,2448,63.76632170579808
507733,378,21967.4,2448,63.84071933204881
507733,379,21885.2,2448,63.60183320400933
507733,380,21963.9,2448,63.830547781584855
507733,381,21984.9,2448,63.89157708436866
507733,382,21935.6,2448,63.748303530690464
507733,383,21960.5,2448,63.82066684684842
507733,384,21839.5,2448,63.46902181652267
507733,385,22041.5,2448,64.05606558615739
507733,386,22163.0,2448,64.40916369512085
507733,387,22143.7,2448,64.35307485970526
507733,388,22091.9,2448,64.20253591283854
507733,389,22027.3,2448,64.01479815284644
507733,390,21976.2,2448,63.86629351607251
507733,391,22058.0,2448,64.10401718120181
507733,392,22016.5,2448,63.983411654271904
507733,393,21879.0,2448,63.58381502890173
507733,394,21985.8,2448,63.89419262591652
507733,395,22073.2,2448,64.1481907717882
507733,396,22180.6,2448,64.46031206316823
507733,397,22082.8,2448,64.17608988163221
507733,398,22110.6,2448,64.25688105388886
507733,399,22043.3,2448,64.06129666925315
507733,400,22100.3,2448,64.22694763395205
507733,401,22131.1,2448,64.31645727803497
507733,402,22099.7,2448,64.2252039395868
507733,403,22074.2,2448,64.15109692906361
507733,404,22037.9,2448,64.04560341996589
507733,405,21999.5,2448,63.93400698058978
507733,406,21887.2,2448,63.607645518560176
507733,407,21921.3,2448,63.70674548165198
507733,408,22141.6,2448,64.34697192942687
507733,409,22024.4,2448,64.00637029674772
507733,410,22024.4,2448,64.00637029674772
507733,411,22013.9,2448,63.97585564535582
507733,412,21923.9,2448,63.71430149056807
507733,413,22149.2,2448,64.36905872472006
507733,414,21949.6,2448,63.78898973254635
507733,415,21910.2,2448,63.67448713589482
507733,416,21870.7,2448,63.55969392351575
507733,417,22011.9,2448,63.97004333080498
507733,418,22002.5,2448,63.942725452416035
507733,419,21884.6,2448,63.600089509644086
507733,420,21939.7,2448,63.760218775519704
507733,421,21798.7,2448,63.35045059968555
507733,422,21798.0,2448,63.34841628959275
507733,423,22131.9,2448,64.31878220385532
507733,424,22163.1,2448,64.40945431084839
507733,425,21990.1,2448,63.90668910220082
507733,426,22000.7,2448,63.93749436932029
507733,427,21938.8,2448,63.757603233971814
507733,428,22180.0,2448,64.45856836880299
507733,429,21947.0,2448,63.78143372363026
507733,430,22062.8,2448,64.11796673612382
507733,431,21992.3,2448,63.91308264820675
507733,432,21965.6,2448,63.83548824895305
507733,433,21916.3,2448,63.69221469527488
507733,434,21889.1,2448,63.61316721738347
507733,435,21968.7,2448,63.84449733650687
507733,436,22172.5,2448,64.43677218923733
507733,437,21860.0,2448,63.52859804066876
507733,438,21916.3,2448,63.69221469527488
507733,439,21951.7,2448,63.795092662824736
507733,440,21875.3,2448,63.57306224698268
507733,441,21909.7,2448,63.67303405725711
507733,442,21876.6,2448,63.57684025144073
507733,443,21982.5,2448,63.88460230690765
507733,444,21995.2,2448,63.92151050430547
507733,445,21989.1,2448,63.9037829449254
507733,446,21890.6,2448,63.6175264532966
507733,447,22032.7,2448,64.0304914021337
507733,448,21918.2,2448,63.697736394098186
507733,449,21872.8,2448,63.565796853794126
507733,450,22051.8,2448,64.08599900609421
507733,451,21955.7,2448,63.806717291926404
507733,452,22035.8,2448,64.0395004896875
507733,453,22094.8,2448,64.21096376893725
507733,454,21897.9,2448,63.63874140140716
507733,455,21968.1,2448,63.8427536421416
507733,456,21952.5,2448,63.79741758864506
507733,457,22049.2,2448,64.07844299717812
507733,458,22062.8,2448,64.11796673612382
507733,459,21935.6,2448,63.748303530690464
507733,460,21806.2,2448,63.3722467792512
507733,461,21894.9,2448,63.6300229295809
507733,462,21921.8,2448,63.708198560289674
507733,463,22080.0,2448,64.16795264126102
507733,464,22209.8,2448,64.54517185561048
507733,465,22059.7,2448,64.10895764857003
507733,466,21965.8,2448,63.836069480408135
507733,467,21939.7,2448,63.760218775519704
507733,468,21905.8,2448,63.66170004388297
507733,469,21940.2,2448,63.761671854157406
507733,470,21936.9,2448,63.75208153514852
507733,471,21880.5,2448,63.58817426481486
507733,472,21962.7,2448,63.82706039285435
507733,473,22169.3,2448,64.42747248595599
507733,474,21917.8,2448,63.696573931188006
507733,475,22004.6,2448,63.948828382694415
507733,476,21982.9,2448,63.88576476981781
507733,477,21945.5,2448,63.77707448771713
507733,478,21922.3,2448,63.7096516389274
507733,479,21934.6,2448,63.74539737341505
507733,480,22082.7,2448,64.17579926590467
507733,481,22039.5,2448,64.05025327160655
507733,482,22056.5,2448,64.09965794528868
507733,483,21944.3,2448,63.77358709898662
507733,484,22124.4,2448,64.29698602428967
507733,485,21927.3,2448,63.72418242530449
507733,486,21997.9,2448,63.92935712894911
507733,487,21977.6,2448,63.87036213625809
507733,488,21883.7,2448,63.5974739680962
507733,489,21847.1,2448,63.49110861181585
507733,490,22022.3,2448,64.00026736646933
507733,491,22004.7,2448,63.94911899842196
507733,492,21990.3,2448,63.90727033365591
507733,493,22024.3,2448,64.00607968102018
507733,494,21945.5,2448,63.77707448771713
507733,495,21919.1,2448,63.700351935646054
507733,496,22015.8,2448,63.981377344179116
507733,497,21932.9,2448,63.740456906046845
507733,498,21874.5,2448,63.57073732116235
507733,499,21762.6,2448,63.24553832204291
507733,500,21123.7,2448,61.38879443877744
507733,501,21829.1,2448,63.438797780858295
507733,502,21880.0,2448,63.58672118617715
507733,503,22006.0,2448,63.95289700288
507733,504,22043.6,2448,64.06216851643576
507733,505,22028.0,2448,64.01683246293923
507733,506,21964.4,2448,63.83200086022256
507733,507,22043.9,2448,64.0630403636184
507733,508,21949.7,2448,63.78928034827389
507733,509,21930.5,2448,63.733482128585834
507733,510,21860.0,2448,63.52859804066876
507733,511,22032.4,2448,64.02961955495108
507733,512,22081.5,2448,64.17231187717417
507733,513,21960.2,2448,63.819794999665795
507733,514,21964.2,2448,63.83141962876748
507733,515,21862.9,2448,63.53702589676748
507733,516,21852.5,2448,63.50680186110312
507733,517,21900.7,2448,63.646878641778336
507733,518,22025.4,2448,64.00927645402314
507733,519,21949.3,2448,63.78811788536372
507733,520,21960.6,2448,63.82095746257596
507733,521,21962.2,2448,63.82560731421663
507733,522,21942.1,2448,63.7671935529807
507733,523,21935.6,2448,63.748303530690464
507733,524,22157.3,2448,64.39259859865096
507733,525,22011.2,2448,63.968009020712195
507733,526,21987.4,2448,63.8988424775572
507733,527,21992.0,2448,63.91221080102413
