lb,inst_lumi_ub_s,collbunches,mu
768,20832.4,2448,60.542230824447756
769,20810.8,2448,60.479457827298695
770,20778.9,2448,60.38675141021282
771,20765.8,2448,60.34868074990482
772,20744.6,2448,60.28707021566592
773,20721.7,2448,60.22051921405883
774,20697.3,2448,60.14960897653858
775,20666.0,2448,60.05864625381796
776,20629.2,2448,59.951699666082526
777,20605.2,2448,59.88195189147246
778,20567.2,2448,59.77151791500653
779,20545.4,2448,59.70816368640238
780,20512.5,2448,59.61255111204108
781,20481.6,2448,59.52275085223062
782,20439.7,2448,59.400982862390556
783,20408.0,2448,59.30885767675975
784,20384.2,2448,59.239691133604765
785,20347.6,2448,59.133325777324416
786,20322.3,2448,59.059799998256295
787,20292.3,2448,58.972615279993725
788,20264.4,2448,58.89153349200953
789,20251.2,2448,58.853172215973984
790,20224.0,2448,58.77412473808258
791,20188.5,2448,58.67095615480518
792,20161.8,2448,58.593361755551484
793,20145.8,2448,58.54686323914477
794,20129.0,2448,58.49803979691773
795,20203.4,2448,58.71425789820894
796,20169.0,2448,58.61428608793451
797,20142.6,2448,58.53756353586343
798,20013.9,2448,58.16354109451696
799,19936.0,2448,57.93715144276178
800,19929.5,2448,57.91826142047155
801,19890.9,2448,57.80608374964037
802,19866.1,2448,57.73401104920996
803,19867.3,2448,57.73749843794047
804,19833.0,2448,57.63781724339357
805,19817.5,2448,57.59277180562458
806,19860.6,2448,57.718027184195144
807,19879.2,2448,57.772081709517956
808,19866.6,2448,57.73546412784766
809,19860.1,2448,57.71657410555744
810,19846.1,2448,57.67588790370157
811,19836.6,2448,57.64827940958508
812,19836.9,2448,57.649151256767716
813,19806.5,2448,57.560804075594966
814,19761.5,2448,57.4300269982011
815,19667.1,2448,57.155685751401485
816,19697.7,2448,57.24461416402933
817,19664.3,2448,57.14754851103032
818,19632.8,2448,57.05600455685461
819,19651.9,2448,57.11151216081512
820,19614.1,2448,57.001659415804255
821,19634.0,2448,57.05949194558511
822,19602.7,2448,56.96852922286449
823,19621.2,2448,57.02229313245975
824,19681.4,2448,57.19724380043999
825,19668.7,2448,57.160335603042164
826,19741.6,2448,57.37219446842023
827,19738.6,2448,57.363475996593976
828,19713.8,2448,57.29140329616358
829,19703.8,2448,57.26234172340938
830,19705.9,2448,57.268444653687766
831,19691.2,2448,57.225724141739114
832,19642.2,2448,57.08332243524355
833,19625.1,2448,57.033627145833876
834,19594.0,2448,56.94324565456834
835,19701.6,2448,57.25594817740347
836,19714.6,2448,57.29372822198391
837,19695.2,2448,57.23734877084078
838,19680.5,2448,57.194628258892116
839,19658.2,2448,57.12982095165026
840,19619.0,2448,57.01589958645382
841,19595.0,2448,56.946151811843755
842,19565.4,2448,56.86012955649134
843,19642.9,2448,57.08535674533634
844,19625.7,2448,57.035370840199136
845,19599.2,2448,56.95835767240052
846,19581.6,2448,56.907209304353124
847,19550.6,2448,56.81711842881513
848,19411.6,2448,56.41316256753183
849,19355.6,2448,56.25041776010834
850,19355.3,2448,56.24954591292572
851,19451.0,2448,56.527665164183354
852,19426.8,2448,56.4573361581182
853,19397.6,2448,56.37247636567595
854,19355.7,2448,56.25070837583589
855,19324.3,2448,56.159455037387715
856,19302.1,2448,56.0949383458734
857,19294.0,2448,56.0713984719425
858,19288.0,2448,56.05396152828999
859,19331.2,2448,56.17950752258811
860,19311.8,2448,56.12312807144496
861,19275.2,2448,56.01676271516463
862,19272.2,2448,56.00804424333837
863,19254.6,2448,55.95689587529098
864,19219.6,2448,55.8551803706513
865,19198.0,2448,55.792407373502236
866,19279.8,2448,56.03013103863154
867,19243.1,2448,55.923475066623645
868,19196.8,2448,55.78891998477174
869,19178.8,2448,55.736609153814186
870,19164.0,2448,55.69359802613798
871,19139.3,2448,55.621815941435116
872,19112.3,2448,55.54334969499879
873,19176.0,2448,55.728471913443
874,19184.4,2448,55.75288363455653
875,19152.6,2448,55.6604678331982
876,19127.2,2448,55.586651438402555
877,19110.6,2448,55.538409227630574
878,19070.4,2448,55.42158170515873
879,19051.5,2448,55.366655332653295
880,19008.2,2448,55.24081872262764
881,19034.1,2448,55.316088196060996
882,19053.6,2448,55.372758262931676
883,19010.7,2448,55.24808411581618
884,18986.4,2448,55.17746449402349
885,18972.8,2448,55.137940755077786
886,18959.2,2448,55.09841701613208
887,18924.5,2448,54.99757335867502
888,18908.7,2448,54.9516560737234
889,18926.5,2448,55.003385673225864
890,18914.2,2448,54.9676399387382
891,18898.9,2448,54.92317573242429
892,18850.5,2448,54.78251772029399
893,18867.7,2448,54.8325036254312
894,18861.7,2448,54.81506668177868
895,18831.6,2448,54.727591347788554
896,18804.5,2448,54.64883448562469
897,18764.0,2448,54.53113511597021
898,18727.2,2448,54.42418852823477
899,18706.3,2448,54.36344984117851
900,18675.4,2448,54.27364958136805
901,18646.7,2448,54.190242867563505
902,18614.1,2448,54.09550214038482
903,18590.1,2448,54.025754365774766
904,18539.7,2448,53.879284039093626
905,18535.6,2448,53.86736879426441
906,18502.8,2448,53.772046835630654
907,18477.7,2448,53.699102288017635
908,18459.1,2448,53.64504776269482
909,18452.3,2448,53.62528589322197
910,18428.8,2448,53.556991197249616
911,18397.1,2448,53.46486601161881
912,18373.9,2448,53.39744316282909
913,18336.6,2448,53.28904349645593
914,18331.3,2448,53.273640862896215
915,18326.5,2448,53.25969130797421
916,18299.8,2448,53.182096908720496
917,18271.2,2448,53.09898081064351
918,18238.9,2448,53.005111930647466
919,18217.3,2448,52.94233893349839
920,18099.9,2448,52.60115606936417
921,18069.1,2448,52.51164642528124
922,18042.6,2448,52.43463325748263
923,18010.4,2448,52.34105499321412
924,17996.8,2448,52.30153125426842
925,17991.7,2448,52.28670985216379
926,17963.0,2448,52.20330313835924
927,17936.2,2448,52.125418123378005
928,17909.2,2448,52.046951876941684
929,17873.6,2448,51.943492677936746
930,17854.7,2448,51.88856630543132
931,17816.1,2448,51.776388634600124
932,17786.1,2448,51.68920391633753
933,17763.1,2448,51.62236229900289
934,17737.6,2448,51.548255288479695
935,17705.3,2448,51.45438640848364
936,17680.6,2448,51.38260432378078
937,17651.8,2448,51.2989069942487
938,17661.1,2448,51.32593425691011
939,17628.8,2448,51.23206537691406
940,17604.2,2448,51.16057390793876
941,17574.9,2448,51.07542349976897
942,17535.9,2448,50.96208336602761
943,17516.4,2448,50.905413299156926
944,17487.1,2448,50.820262890987124
945,17461.9,2448,50.74702772764657
946,17428.4,2448,50.64967145892001
947,17408.8,2448,50.592710776321795
948,17383.8,2448,50.520056844436304
949,17360.7,2448,50.452924611374115
950,17327.6,2448,50.356730805557724
951,17317.3,2448,50.326797385620914
952,17308.5,2448,50.301223201597224
953,17273.9,2448,50.20067015986771
954,17261.5,2448,50.16463380965252
955,17228.8,2448,50.069602466746296
956,17212.2,2448,50.02136025597433
957,17184.4,2448,49.94056908371767
958,17169.4,2448,49.89697672458639
959,17147.9,2448,49.83449434316486
960,17093.2,2448,49.67552754019942
961,17079.0,2448,49.63426010688846
962,17061.6,2448,49.58369297029617
963,17040.6,2448,49.52266366751235
964,17017.8,2448,49.45640328163279
965,16991.8,2448,49.38084319247188
966,16960.7,2448,49.29046170120635
967,16896.6,2448,49.10417701985196
968,16834.1,2448,48.922542190138245
969,16830.3,2448,48.91149879249164
970,16803.3,2448,48.83303254605533
971,16786.4,2448,48.78391848810074
972,16775.0,2448,48.75078829516096
973,16772.1,2448,48.74236043906223
974,16749.9,2448,48.67784374754793
975,16726.7,2448,48.6104208987582
976,16707.1,2448,48.55346021615997
977,16684.9,2448,48.48894352464568
978,16657.6,2448,48.40960543102672
979,16634.1,2448,48.34131073505436
980,16607.3,2448,48.263425720073116
981,16582.3,2448,48.19077178818763
982,16555.1,2448,48.111724310296225
983,16544.4,2448,48.08062842744925
984,16523.4,2448,48.01959912466544
985,16502.1,2448,47.957697974698995
986,16480.7,2448,47.89550620900503
987,16478.1,2448,47.88795020008892
988,16441.9,2448,47.78274730671875
989,16422.0,2448,47.7249147769379
990,16397.9,2448,47.65487638660029
991,16372.9,2448,47.5822224547148
992,16346.5,2448,47.505499902643734
993,16320.9,2448,47.431102276392984
994,16304.8,2448,47.38431314425874
995,16289.2,2448,47.3389770907622
996,16285.4,2448,47.327933693115604
997,16272.8,2448,47.29131611144532
998,16245.3,2448,47.21139678637128
999,16207.1,2448,47.10038157845026
1000,16203.1,2448,47.088756949348586
1001,16182.3,2448,47.02830887801985
1002,16158.2,2448,46.95827048768225
1003,16133.7,2448,46.887069634434475
1004,16114.7,2448,46.831852646201504
1005,16088.0,2448,46.754258246947806
1006,16059.3,2448,46.67085153314327
1007,16048.6,2448,46.63975565029628
1008,16023.9,2448,46.56797356559342
1009,16010.6,2448,46.529321673830346
1010,16002.3,2448,46.50520056844435
1011,15993.3,2448,46.47904515296559
1012,15979.3,2448,46.438358951109706
1013,15975.3,2448,46.42673432200804
1014,15982.5,2448,46.447658654391056
1015,15955.5,2448,46.369192407954735
1016,15932.1,2448,46.301188327709916
1017,15913.5,2448,46.24713380238712
1018,15894.2,2448,46.191044966971525
1019,15872.7,2448,46.12856258555001
1020,15859.5,2448,46.09020130951447
1021,15831.6,2448,46.009119521530266
1022,15843.2,2448,46.04283094592513
1023,15832.8,2448,46.01260691026077
1024,15813.9,2448,45.957680537755344
1025,15774.6,2448,45.84346855683136
1026,15756.2,2448,45.78999526296365
1027,15734.7,2448,45.727512881542125
1028,15703.2,2448,45.63596892736641
1029,15679.8,2448,45.56796484712159
1030,15659.6,2448,45.509260470158125
1031,15632.0,2448,45.429050529356545
1032,15625.2,2448,45.40928865988369
1033,15595.8,2448,45.32384763598636
1034,15584.0,2448,45.289554980136415
1035,15559.5,2448,45.21835412688864
1036,15537.9,2448,45.15558112973958
1037,9749.72,2448,28.334219711302335
1038,0.400586,0,0.0
1039,0.35991,0,0.0
1040,0.0,0,0.0
1041,0.0,0,0.0
1042,0.0,252,0.0
